name,communityId
1407141302,4220
1407141773,4220
1407167810,4238
1407202625,4233
1407234735,4238
1407251705,4238
1407256910,4238
1407290901,4233
1407397987,4228
1407399702,4238
1407823354,4239
1407827306,4238
1407830102,4228
1407833825,4228
1407836356,4239
1407838931,4238
1407841430,4239
1407845423,4233
1407847858,4238
1407851074,4228
1407853898,4232
1407864069,4228
1407869647,2796
1407875958,4238
1407880016,4233
1407888357,2796
1407890593,4228
1407892516,4228
1407896749,4233
1407903370,4238
1407935075,4228
1407943517,4238
1407948821,4238
1407963903,4233
1417004375,4238
1417011008,4239
1417031535,4238
1417041138,4238
1417044520,4238
1417046806,2796
1417049826,4238
1417049834,4238
1417056854,4238
1417071671,4238
1417091257,4228
1417091463,4232
1417101858,2796
1417131715,4228
1417169319,4228
1417190711,4238
1417191453,4238
1417228321,4238
1417283987,4228
1417291550,4238
1417325804,4220
1417326091,4238
1417327446,4228
1417367335,4238
1417382151,4239
1417403130,4228
1417903378,4228
1417919218,4228
1417930512,4233
1417938846,4239
1417943762,4238
1417946203,4228
1417948076,4238
1417949637,4233
1417951278,4233
1417951302,4232
1417952581,4228
1417956830,4233
1417957606,4233
1417957689,4233
1417958695,4233
1417964628,4228
1417970831,4238
1417973249,4232
1417981523,4238
1417983214,4233
1417986688,4228
1417990367,4228
1417992397,4228
1417993528,4238
1417996117,4239
1417997990,4238
1427008416,4239
1427021658,4238
1427023605,4228
1427023894,4239
1427028695,4233
1427040021,4239
1427043645,4228
1427045897,4228
1427046622,4228
1427051432,4233
1427052224,4233
1427055326,4228
1427057330,4241
1427059419,4230
1427066489,4228
1427072198,4238
1427073451,2796
1427074210,4228
1427079946,4228
1427091503,4228
1427096130,4230
1427098912,4239
1427105386,4238
1427132521,4228
1427132547,4238
1427145549,4238
1427157866,4238
1427162619,4239
1427180868,2796
1427210020,4238
1427224278,4238
1427249481,4220
1427251859,4232
1427252105,4238
1427252915,4238
1427315472,4238
1427329911,4233
1427334176,4233
1427379270,4238
1427381896,4232
1427454099,4228
1427466705,4238
1437101524,4228
1437102852,4238
1437107265,4239
1437116977,4238
1437121092,4239
1437122280,2796
1437133139,4233
1437136827,4228
1437138641,4228
1437144656,2536
1437147626,4239
1437154002,4228
1437156270,4233
1437161221,4238
1437178787,4228
1437186087,4233
1437186418,4238
1437206232,4238
1437206307,4238
1437206315,4228
1437206323,4238
1437217197,4230
1437233541,4238
1437241858,4238
1437241866,4238
1437246568,4238
1437260296,4238
1437273661,4239
1437297066,4238
1437305000,4238
1437316106,4220
1437337763,4238
1437339884,4239
1437392917,4233
1437437126,2796
1437441847,4228
1437478781,4238
1437503562,4238
1437554318,4239
1437556180,4238
1437574696,4239
1437602984,4228
1447201967,4233
1447204961,4233
1447212964,4228
1447229935,4228
1447234141,4228
1447242565,4228
1447245725,4228
1447256490,4239
1447257274,4233
1447268024,4228
1447284864,2796
1447287081,4233
1447288055,4232
1447296959,4239
1447299698,4233
1447307251,4239
1447307301,4238
1447331590,4238
1447342860,4238
1447347570,4238
1447347588,4238
1447358395,4238
1447359872,4238
1447366075,4239
1447367586,4238
1447382221,4220
1447391677,4238
1447419577,4241
1447421359,4233
1447440177,4233
1447448121,2796
1447471198,4238
1447494711,4238
1447510755,2796
1447522479,4233
1447571658,4239
1447577119,4238
1447585955,4228
1447625892,4239
1447639398,2796
1447649942,2796
1447708060,4241
1447794755,4228
1457305716,2796
1457306565,4233
1457310286,2796
1457317257,2796
1457318404,4228
1457323610,4228
1457330649,4228
1457339707,4238
1457346132,4228
1457348765,4232
1457351165,4228
1457355257,4233
1457389967,4228
1457391229,4232
1457428195,4241
1457430613,4220
1457435562,4238
1457437782,4232
1457439739,4228
1457443889,4238
1457448557,4228
1457448573,4238
1457449993,4241
1457455693,4232
1457465668,4241
1457471641,4220
1457505810,4232
1457524464,4228
1457529992,2796
1457552432,4238
1457555930,4228
1457573206,4238
1457588832,4238
1457628265,4233
1457635310,4238
1457642522,4238
1457671760,4228
1457689069,4238
1457753162,4233
1457773194,4238
1457782781,4239
1457795239,4239
1467406314,4220
1467418087,4220
1467418871,2796
1467423491,2796
1467426494,4233
1467427955,4238
1467428680,4220
1467442210,4230
1467447664,4228
1467456228,4233
1467459917,4228
1467470955,4238
1467482802,4230
1467483164,4239
1467491019,4228
1467491670,4238
1467494591,4233
1467498279,4239
1467506576,2536
1467509315,4239
1467526723,4230
1467544874,4238
1467545541,4241
1467549501,4238
1467549568,4238
1467549899,4238
1467558221,2796
1467559328,4238
1467563965,4233
1467596080,4238
1467601815,4238
1467604140,2536
1467645903,4230
1467660852,4238
1467692673,4228
1467694489,4239
1467704643,4233
1467711770,4228
1467744151,4238
1467752758,4238
1467763458,4239
1467768499,4238
1467771675,4238
1467775841,4228
1467779017,4238
1467859132,4233
1467870857,4238
1467876805,4238
1467882548,4238
1477505261,4233
1477511830,4233
1477534238,4238
1477535409,2796
1477537173,4239
1477546448,4238
1477548154,4228
1477548675,4228
1477549491,4233
1477582534,4238
1477595106,4238
1477595593,4228
1477598712,4233
1477614949,4238
1477640589,4238
1477640597,4238
1477647220,4238
1477708386,4238
1477738052,4228
1477754992,2796
1477787067,4233
1477845808,4238
1477916344,4233
1477960680,4228
1487021663,4239
1487039038,4238
1487041513,4228
1487066254,4238
1487076030,4233
1487076352,4228
1487096459,2796
1487189221,4238
1487600698,4228
1487608964,2796
1487609467,4239
1487632857,4233
1487635777,4228
1487638185,4228
1487644522,4228
1487651352,4232
1487672291,4232
1487674016,4239
1487680237,4232
1487698361,4238
1487701280,4238
1487710893,4238
1487717955,4238
1487723342,4239
1487726709,4220
1487734927,4239
1487738597,4238
1487741583,4228
1487749446,4232
1487757605,4238
1487778635,4239
1487780268,4233
1487787974,4228
1487788188,4228
1487815148,4228
1487816948,4228
1487828257,4238
1487844833,4238
1487854311,4228
1487860920,4238
1487881041,4238
1487888558,2796
1487897146,4238
1487897187,4232
1487903985,4220
1487916318,4233
1487920138,4228
1487947396,4238
1487952958,4239
1487955134,4238
1497001051,4239
1497015861,4239
1497023444,4238
1497028104,4238
1497045223,4230
1497056337,4232
1497070932,4238
1497126403,4238
1497153639,4238
1497164727,4238
1497175632,4233
1497198543,4238
1497709752,2796
1497714794,4238
1497718712,4228
1497721526,4232
1497730899,4238
1497732762,4220
1497738462,4232
1497739817,4233
1497749568,4228
1497752489,4228
1497757058,4238
1497758445,4230
1497772198,2796
1497785992,2796
1497789556,4233
1497791602,4228
1497793731,4233
1497795256,4239
1497795454,2796
1497802219,4238
1497802292,4238
1497802961,4228
1497839518,4238
1497847800,4238
1497850945,4238
1497893556,4228
1497982003,4228
1497998645,4238
1508008053,4220
1508024415,4238
1508039751,4238
1508060872,4238
1508064890,4220
1508139593,4233
1508155334,4238
1508162942,4228
1508171125,4241
1508271958,4228
1508285594,4239
1508804337,4233
1508805862,4233
1508809575,4239
1508821026,4232
1508830407,4228
1508838400,4239
1508839622,4238
1508853342,4228
1508854043,4228
1508862939,4228
1508863929,4233
1508863937,4232
1508884875,4228
1508890286,4233
1508892688,4233
1508913302,4238
1508914078,4238
1508916586,4239
1508935776,4239
1508940602,4238
1508953613,4238
1508969825,2796
1518014323,4228
1518039031,4238
1518041623,4238
1518041631,4238
1518054626,4238
1518059930,4238
1518066950,4238
1518068832,4238
1518078039,4232
1518122613,4233
1518126960,4238
1518138346,4238
1518143122,4232
1518143551,4238
1518155225,4238
1518161009,2536
1518178441,4233
1518198787,2536
1518201490,2796
1518264969,4220
1518328756,4228
1518335223,4241
1518360825,4228
1518360874,4241
1518412105,4230
1518914050,4228
1518918143,4220
1518919000,2796
1518919224,4233
1518945195,4238
1518946102,2536
1518952852,4228
1518958370,4238
1518959311,4238
1518976315,4239
1518984517,4228
1518988369,4239
1518992940,4238
1528005097,4230
1528005667,4233
1528009149,4239
1528014024,4238
1528022019,4228
1528025715,4238
1528030541,4228
1528030616,4228
1528034675,4238
1528038676,4228
1528045879,4239
1528046109,4238
1528048485,4239
1528050671,4233
1528051448,4228
1528058252,4230
1528061629,4228
1528065018,4233
1528090925,4241
1528105616,2796
1528109832,4238
1528115409,4233
1528115482,2536
1528122595,4238
1528155132,4232
1528155637,4238
1528155645,4238
1528155652,4238
1528155660,4238
1528174752,4238
1528203163,2796
1528205036,4232
1528212156,4238
1528250115,4220
1528271574,4228
1528286606,4233
1528295607,4238
1528319456,4228
1528321163,4238
1528340619,4230
1528354214,4238
1528361490,4233
1528404944,4233
1528420874,4238
1528452067,4239
1528466083,4228
1528487113,4233
1528487550,4238
1538103692,4233
1538104526,4228
1538105242,4228
1538107206,4220
1538109103,4233
1538110317,4233
1538112495,4233
1538112602,4233
1538114434,4239
1538123716,4238
1538132188,4233
1538146568,4228
1538147319,4228
1538148861,2796
1538150156,4233
1538150289,4233
1538153556,4220
1538155858,4238
1538157219,4232
1538158340,4238
1538166087,4233
1538172077,4228
1538189444,4238
1538216403,4220
1538243639,4238
1538243647,4238
1538256649,4238
1538256672,4238
1538268974,4238
1538275029,4239
1538302039,4228
1538305669,4233
1538324496,4233
1538327911,4238
1538360508,4238
1538363023,4233
1538370812,4239
1538385091,4228
1538463617,4228
1538480603,2796
1538488648,4238
1538527411,4220
1538527510,4238
1538566260,4238
1538590070,4239
1538615422,4220
1538617923,4220
1548202195,4228
1548225444,4220
1548227416,4228
1548245285,4220
1548247885,2796
1548249188,4232
1548251705,4241
1548259864,4228
1548260847,4228
1548275209,4238
1548302789,4239
1548317498,4232
1548339369,4238
1548344658,4238
1548352966,4238
1548352974,4238
1548355936,4239
1548357684,4232
1548366222,4241
1548369861,4238
1548378805,4232
1548395320,2796
1548425549,4238
1548430291,4233
1548437437,4238
1548447840,4233
1548457229,4233
1548460066,4238
1548464027,4238
1548478936,4232
1548485071,4232
1548517477,4239
1548557150,4220
1548571052,4239
1548604044,4233
1548605744,4233
1548632821,4238
1548663230,4239
1548704547,4233
1548715147,4233
1558306217,4238
1558306357,4241
1558309971,4233
1558310367,4220
1558315168,4233
1558343830,2796
1558345256,4239
1558348052,4238
1558353185,4228
1558355941,4239
1558357012,4232
1558359224,4238
1558361816,4232
1558384099,4228
1558386771,4241
1558408633,4238
1558418368,4238
1558418418,4233
1558420299,4238
1558424671,4228
1558445668,4238
1558448423,2796
1558458661,4238
1558458687,4238
1558461970,4228
1558479170,2796
1558515437,4238
1558538751,4238
1558541565,4228
1558559393,2796
1558565036,4228
1558565093,4238
1558570895,4238
1558592519,4238
1558607051,4238
1558620864,4238
1558648873,2796
1558652388,4238
1558653923,4220
1558671511,4238
1558680686,4228
1558682336,4238
1558697565,4238
1558723270,4239
1558739565,4233
1558780627,4238
1558796342,4228
1558797415,4239
1568406411,4233
1568406783,2796
1568410363,4228
1568415164,4228
1568416857,2796
1568417772,4233
1568435808,4228
1568448736,4239
1568453207,4228
1568455517,4220
1568459873,4241
1568460640,4228
1568461424,4232
1568464782,4238
1568465623,4238
1568466480,4241
1568492049,4228
1568493062,4228
1568513075,4241
1568519353,4238
1568530822,4238
1568531317,4238
1568546679,4238
1568549624,4230
1568551455,2536
1568559672,4238
1568559680,4238
1568559698,4238
1568568319,2796
1568576825,4241
1568584126,4238
1568597102,4233
1568623973,4232
1568629194,4239
1568663441,2536
1568697522,4238
1568699411,4220
1568701662,4239
1568736650,4239
1568776235,4228
1568784205,4233
1568788974,4238
1568856862,4228
1578501607,4220
1578501904,4228
1578503280,2796
1578510418,4228
1578513958,4239
1578523809,4228
1578528717,4232
1578530796,2536
1578531174,4220
1578531851,4220
1578533535,4228
1578541439,4220
1578544110,4220
1578550059,4232
1578551917,2796
1578557690,2796
1578567210,4233
1578597704,4232
1578597902,4228
1578604906,4233
1578610390,4238
1578610457,4228
1578615522,4239
1578621785,4241
1578639951,4228
1578644357,2796
1578647681,4238
1578650602,4238
1578650685,4238
1578655791,4238
1578665188,4228
1578670386,4228
1578677274,4228
1578692695,4228
1578696423,4239
1578706701,4239
1578728283,2536
1578761375,4238
1578766697,4228
1578769709,4238
1578781738,4228
1578790796,4238
1578820627,4228
1578857017,4220
1578873246,4238
1578882171,2796
1578903563,4241
1578928198,4238
1578961520,4238
1578983508,4239
1578998886,2796
1588047583,4233
1588117824,4228
1588197701,2796
1588606347,4233
1588618300,4238
1588621031,4228
1588632178,4241
1588646319,4238
1588655021,4233
1588655153,4233
1588655377,4228
1588656664,4241
1588662225,4233
1588662274,4228
1588664544,4233
1588684104,4239
1588684849,4220
1588691083,4228
1588694459,4228
1588738744,4239
1588760938,4220
1588777445,4220
1588779698,4228
1588788301,4228
1588789044,4233
1588807168,4238
1588807416,4233
1588807606,4233
1588816748,4230
1588822803,4238
1588856041,4220
1588861207,4239
1588868681,4228
1588899082,4228
1588899215,4238
1588928980,2796
1588984660,4228
1588986319,4238
1588998371,4239
1598021073,4233
1598035982,4238
1598054090,4238
1598057572,4228
1598059545,4228
1598069551,4233
1598083578,4228
1598084089,4238
1598158560,4241
1598179343,4238
1598194847,4230
1598213670,4220
1598710204,4233
1598718330,4241
1598719536,4233
1598723645,4228
1598728263,4233
1598735532,4233
1598736266,2796
1598743023,4239
1598743031,4239
1598745440,4238
1598749152,4228
1598750523,4238
1598750697,4228
1598751810,4220
1598753758,4228
1598758716,4238
1598764078,4232
1598773889,4220
1598784183,4233
1598791790,4232
1598792343,2796
1598812455,4233
1598833808,4238
1598852600,4228
1598852618,4238
1598862591,4233
1598863011,4238
1598871642,4233
1598887473,2796
1598901241,4241
1598908022,4239
1598917452,4230
1598926248,4232
1598938060,4238
1598973273,2796
1609011006,4238
1609014489,4228
1609047760,4233
1609052554,2536
1609073626,4241
1609079003,4238
1609083963,4238
1609088731,4238
1609107838,4238
1609127950,4228
1609138916,4238
1609142967,4239
1609188622,4238
1609189216,4228
1609218726,4239
1609231679,4220
1609233022,4233
1609302884,4228
1609318682,4220
1609327659,4228
1609810274,4241
1609824838,4238
1609831916,4228
1609838499,4228
1609840131,4228
1609844489,2796
1609844778,4228
1609848563,4232
1609848738,4233
1609860634,4238
1609862945,4239
1609873264,4228
1609878586,4233
1609898808,4233
1609935329,4228
1609950716,4238
1609952654,4238
1609963727,4238
1609968015,4238
1609968957,4228
1609969955,4232
1609970797,4233
1609981661,4238
1619004066,4238
1619026614,4220
1619062643,4238
1619064714,4238
1619064722,4238
1619064730,4238
1619064755,4238
1619065869,4233
1619069044,4238
1619075207,4233
1619160884,4238
1619171105,4238
1619171279,4228
1619171709,2796
1619192622,2536
1619199486,4238
1619253408,4238
1619254141,4233
1619269008,4233
1619271160,4239
1619291242,4239
1619295060,4232
1619295607,4233
1619332400,4239
1619335866,4220
1619343498,4233
1619385952,4241
1619392032,4233
1619392826,4238
1619393311,4238
1619397957,4220
1619399540,4228
1619904596,4233
1619906856,2796
1619914355,4238
1619916970,4233
1619918174,4238
1619936309,4233
1619945292,4241
1619956539,2796
1619959954,4238
1619964111,4232
1619969482,2796
1619978822,4228
1629005632,4238
1629025648,4233
1629025812,4241
1629040522,4239
1629052378,4233
1629060330,4228
1629063854,4228
1629068556,4238
1629073218,4232
1629080973,4238
1629082888,4238
1629094438,4239
1629116843,4220
1629130117,4238
1629146550,4233
1629150941,4220
1629152723,4238
1629160056,4238
1629165733,4238
1629165766,4238
1629176573,4238
1629177050,4238
1629182803,4239
1629202593,4228
1629212725,4228
1629221692,4241
1629236567,4238
1629236708,4228
1629249891,4233
1629285747,4228
1629321161,4238
1629337688,4241
1629349147,4220
1629393004,4233
1629397047,4238
1629421623,4228
1629465133,4220
1629489679,4228
1639103765,4238
1639107873,4228
1639112048,4228
1639113194,4239
1639113509,4228
1639116379,4228
1639125560,4230
1639140585,4233
1639147465,4228
1639149792,4233
1639151400,2796
1639155716,4238
1639169386,4228
1639180177,4238
1639180599,4238
1639186349,4233
1639199649,4238
1639201130,4233
1639226517,4238
1639226582,4228
1639249774,4228
1639261068,4238
1639263973,4238
1639266737,4238
1639266745,4238
1639275589,2796
1639278062,4238
1639290745,4238
1639311657,4238
1639314776,4233
1639343346,4238
1639344674,4238
1639360688,4238
1639362171,4238
1639374408,4239
1639400252,4238
1639403645,4228
1639470180,4238
1639477151,4238
1639490659,4238
1639497779,4230
1639499387,4239
1639547052,2796
1639565575,4238
1639579485,4220
1639598964,4238
1649206715,4228
1649212598,2536
1649215203,4233
1649218819,4233
1649219742,4233
1649225137,2796
1649226770,4232
1649256553,4233
1649262338,4233
1649263708,4228
1649271206,4241
1649271271,4233
1649274515,4233
1649278474,4233
1649292160,4220
1649293390,2796
1649320953,2796
1649327446,4238
1649327537,4238
1649333931,4233
1649340225,4220
1649362054,4238
1649362062,4238
1649367749,4238
1649367764,4238
1649367772,4238
1649368366,4238
1649373739,4239
1649386467,2796
1649407867,4238
1649426016,2796
1649432246,4228
1649471780,4239
1649480237,4230
1649481938,4233
1649532821,4233
1649533621,2796
1649566258,4233
1649576257,4228
1649584962,4241
1649655531,4220
1649718230,4233
1659314698,4239
1659331924,4228
1659336477,4239
1659342384,4233
1659362002,4238
1659370211,4232
1659375228,4233
1659425940,4238
1659428456,4238
1659428472,4238
1659428548,4239
1659460699,4238
1659463206,4220
1659463958,4233
1659466381,4238
1659469930,4238
1659473452,2796
1659474336,4238
1659508190,4238
1659514354,4238
1659514552,4238
1659530194,4238
1659532646,4238
1659541969,4220
1659568889,4220
1659588929,2796
1659592236,4228
1659594406,4233
1659606010,4233
1659606788,4233
1659619161,4220
1659631299,4220
1659678043,4238
1659679884,4238
1659692150,4220
1659710077,4233
1659714798,4228
1659788750,4220
1659796472,4233
1659799559,4228
1669405130,4228
1669415626,4239
1669421814,4220
1669428603,4220
1669433090,4232
1669443875,4228
1669445813,4228
1669453098,4220
1669462214,4238
1669468708,4230
1669470555,4241
1669473716,4238
1669475927,4238
1669529525,4238
1669529616,4238
1669554556,4238
1669556148,4228
1669563920,4228
1669567897,4239
1669590584,2536
1669606992,4230
1669615639,4238
1669631966,4238
1669642518,4230
1669657763,4238
1669665105,4228
1669672606,4238
1669678116,4233
1669678363,4241
1669712832,4238
1669718300,4233
1669729497,4238
1669762027,4233
1669763900,4239
1669770459,4228
1669785960,4238
1669786000,4228
1669861225,4238
1679502900,4239
1679504765,4239
1679511554,4238
1679515431,4233
1679521090,4233
1679534309,4228
1679534671,4228
1679539886,4228
1679546717,4228
1679557565,4239
1679558738,4239
1679568364,4228
1679570162,4233
1679571129,4233
1679574180,4241
1679576839,4233
1679580294,4228
1679585822,4238
1679620470,4233
1679620561,4238
1679644769,4239
1679657787,4238
1679663785,4228
1679665095,4232
1679667521,4239
1679667877,4239
1679672000,4238
1679689285,4239
1679693931,4238
1679703227,2796
1679714505,2796
1679787881,4220
1679794549,4238
1679804678,4228
1679827570,4238
1679832661,4239
1679832950,2536
1679836936,4233
1679890628,4239
1679909766,4228
1679931927,4228
1689079865,4230
1689101503,4220
1689616294,4228
1689617433,4228
1689623167,4238
1689647489,4228
1689653461,2536
1689656910,4228
1689662991,4233
1689671802,4239
1689677619,4230
1689686503,4238
1689694887,2796
1689764383,4238
1689784555,4220
1689820912,4220
1689835282,4238
1689841744,4238
1689852634,4233
1689858201,4233
1689875130,4228
1689891889,4220
1689919045,4233
1689960957,4228
1689974420,4228
1689978306,4238
1699012880,4239
1699062364,4239
1699088096,4233
1699099663,4238
1699149856,2796
1699171124,4238
1699171967,2796
1699194688,4238
1699705855,4241
1699710426,4228
1699722371,4238
1699734095,4239
1699734798,4232
1699737056,4228
1699752493,4228
1699756551,2796
1699756825,4238
1699760587,4228
1699767764,4228
1699770016,4239
1699772269,4233
1699773150,4233
1699773721,4238
1699775304,4238
1699781252,4238
1699792168,4238
1699822486,4238
1699824821,4238
1699834903,4239
1699859702,4238
1699859710,4228
1699859793,4238
1699861559,4228
1699862714,4238
1699887356,4238
1699907766,4233
1699930818,4238
1699947184,4238
1699947655,4238
1699950634,4228
1699959866,4239
1699963694,4238
1700029493,4228
1700045416,4241
1700055043,4238
1700080298,4238
1700105319,4238
1700123015,4238
1700162450,4233
1700213691,4220
1700231644,4233
1700259421,4238
1700267366,4228
1700802584,4238
1700802618,4232
1700810371,4239
1700813276,4232
1700813508,2796
1700818879,4228
1700823713,2796
1700825940,4233
1700827763,4233
1700839263,4233
1700845955,4220
1700846334,2796
1700856994,4233
1700860988,4238
1700871191,4220
1700872942,4233
1700889813,4230
1700892924,4228
1700933504,4238
1700933678,4238
1700959871,4228
1700973823,4238
1700978129,4238
1700982691,4238
1700984655,4238
1710008651,4228
1710025671,4238
1710032255,4228
1710034533,4238
1710058136,4220
1710074828,4239
1710074851,4238
1710086145,4238
1710086152,4238
1710095369,4228
1710097761,4228
1710100656,4233
1710115159,4238
1710118682,4228
1710150008,4238
1710177092,4238
1710177654,4238
1710184130,4228
1710207436,4228
1710212170,4220
1710216122,4238
1710345640,4228
1710394705,4233
1710914148,4233
1710926357,4228
1710932017,4232
1710932785,4238
1710934989,4239
1710939939,4228
1710943519,4228
1710951512,4238
1710955034,4220
1710966247,4241
1710967294,4233
1710968037,4228
1710970827,4228
1710975248,4228
1710982376,4228
1710984182,4239
1710986153,4228
1710988407,4228
1710998760,4238
1720020761,4220
1720029101,4239
1720032345,4228
1720034127,4239
1720036106,4238
1720053176,4228
1720059397,4241
1720070949,4220
1720077761,4228
1720077910,4232
1720079114,4228
1720079478,4239
1720081821,4230
1720084601,4238
1720087307,4228
1720089741,4228
1720129349,4228
1720134521,4228
1720144454,4233
1720146673,4238
1720148539,4238
1720158868,4228
1720159700,4238
1720162829,4238
1720171796,4238
1720175821,4238
1720175854,4238
1720181738,4228
1720186679,4238
1720189681,4238
1720203417,4238
1720221831,4238
1720233075,2796
1720241185,4233
1720241318,4239
1720245301,4228
1720280373,4238
1720282205,4238
1720284086,4238
1720286487,4228
1720289705,4238
1720289796,4238
1720303498,2796
1720317357,4228
1720318991,4228
1720326200,4220
1720332174,4238
1720339062,4238
1720340193,4228
1720344252,4238
1720344625,4238
1720372170,4238
1720381270,4228
1720385156,4230
1720405517,4238
1720418437,4238
1720493927,4239
1730102278,2796
1730111642,4228
1730113440,4239
1730114315,4239
1730115809,4238
1730126574,4228
1730134990,4239
1730145285,2796
1730145640,4233
1730152059,4238
1730156720,4228
1730169954,4228
1730176090,4233
1730180613,4233
1730181090,4228
1730189507,4238
1730224320,4228
1730236621,4228
1730241084,4241
1730251653,4238
1730276874,4238
1730292913,2796
1730295742,4238
1730320292,4228
1730322389,4232
1730352428,4238
1730354697,4238
1730392259,4228
1730416249,2796
1730427337,4233
1730429812,4238
1730442484,4228
1730474321,4233
1730478413,4238
1730483595,4238
1730490475,4228
1730503715,4228
1730597840,4239
1740214154,4238
1740216985,2796
1740235415,4232
1740241611,4228
1740243054,4230
1740252642,4228
1740257989,4228
1740258011,4220
1740262104,4233
1740266832,4233
1740271170,4233
1740271402,4233
1740275221,4233
1740276724,4220
1740279660,4233
1740285410,4233
1740288810,4241
1740301712,4228
1740311521,4239
1740326495,4239
1740337609,4238
1740337633,4228
1740366756,4238
1740372150,4238
1740377845,4238
1740377852,4238
1740384320,4230
1740385483,4239
1740449412,4238
1740470384,4238
1740484237,4239
1740531714,4228
1740571116,2796
1740633593,4233
1740649870,4228
1750300356,4233
1750309845,4239
1750320966,4232
1750322343,4228
1750324315,4220
1750327052,4232
1750329926,4238
1750338539,2536
1750354221,4228
1750366050,2796
1750368403,2796
1750376786,4233
1750379012,4233
1750380291,4233
1750382727,4232
1750384780,4230
1750389607,4241
1750390530,4228
1750394060,4238
1750410452,4228
1750415691,4239
1750444139,4239
1750465860,4238
1750480182,4238
1750494969,4220
1750524260,4228
1750524856,4230
1750524930,4238
1750528642,4228
1750555710,4228
1750562328,4238
1750565198,4238
1750567517,4228
1750570115,2796
1750584710,4228
1750608113,4230
1750616033,4228
1750621579,4220
1750631131,4238
1750666947,4238
1750673083,4228
1750687422,4241
1750692042,4228
1750701900,4233
1750750790,4220
1750750873,4238
1750771556,4228
1750771564,4233
1750796447,4228
1760405500,4241
1760414429,4239
1760425300,4228
1760425748,4239
1760450241,4241
1760451504,4232
1760452932,4232
1760460208,4239
1760461453,4238
1760470421,4232
1760473987,4228
1760475396,4233
1760478192,4228
1760484760,4228
1760524391,4232
1760539563,4238
1760551550,4238
1760579874,4238
1760591788,4232
1760643803,4238
1760655922,4238
1760660302,4238
1760672026,4233
1760705065,4238
1760749030,4238
1760762348,4228
1760773956,4238
1760832661,4220
1760894901,4230
1760932610,4238
1770028656,4220
1770036550,4238
1770514796,4238
1770515207,4238
1770518656,4233
1770519704,4233
1770520520,4238
1770521502,4233
1770521577,2796
1770525107,2796
1770538738,4228
1770539017,2536
1770554941,4232
1770557159,4238
1770567471,4238
1770578882,4232
1770579898,4232
1770582140,4233
1770586745,4230
1770594079,4220
1770596538,2796
1770625972,4233
1770634412,4228
1770639619,2796
1770640187,4233
1770644973,4239
1770652109,4220
1770670887,4238
1770670895,4238
1770682114,4238
1770711657,4238
1770725905,4238
1770745432,4238
1770750580,4238
1770760324,4238
1770774754,4228
1770783664,4238
1770811424,2796
1770827354,4238
1770828071,4233
1770842759,4233
1770863565,4228
1770882367,4241
1770958480,2796
1770979957,4238
1770986515,4238
1780002972,4228
1780013862,4228
1780023713,4233
1780045138,4233
1780095257,4238
1780628776,4228
1780629915,4228
1780662221,4228
1780667006,4239
1780676932,4233
1780681528,4233
1780683631,4233
1780685701,4238
1780685743,4241
1780687830,4230
1780731661,4228
1780740571,4238
1780750331,4230
1780753509,4220
1780764779,4238
1780768887,4238
1780768895,4238
1780776104,4238
1780778969,4233
1780804336,4238
1780812289,4238
1780819375,2796
1780832899,4239
1780839209,4238
1780848010,4228
1780848226,4220
1780866335,4238
1780919639,4238
1780921767,4238
1780936583,4228
1780944405,4233
1780965731,4239
1780969923,4230
1780989491,4238
1780994459,4238
1780996546,4228
1790069938,4238
1790071173,4230
1790074540,4238
1790075505,4228
1790078178,4238
1790103398,4228
1790160281,4228
1790163061,4228
1790192797,4228
1790237709,4228
1790702363,2796
1790705838,4238
1790708097,4241
1790710374,4228
1790723013,4233
1790729887,4233
1790730448,4228
1790735454,4239
1790736650,4228
1790736759,4238
1790738839,2796
1790753259,4241
1790757078,4238
1790757755,4241
1790757821,4228
1790758514,2796
1790762219,4228
1790766319,4228
1790766590,2796
1790770378,4239
1790776672,4228
1790786887,4233
1790797595,4238
1790833267,4228
1790850600,4238
1790865756,4238
1790869808,4238
1790872810,4238
1790872828,4238
1790873339,4228
1790881829,4220
1790884138,4238
1790891315,4239
1790899078,4228
1790906360,2796
1790909257,2796
1790949485,4228
1790958593,4233
1790969046,4238
1801007596,2796
1801016100,4238
1801017116,4228
1801030523,4228
1801033311,4230
1801048343,4238
1801068010,4220
1801086665,4238
1801095575,2796
1801114079,4238
1801116850,2536
1801186242,4238
1801189329,4238
1801192588,4228
1801194691,4239
1801249065,4238
1801263199,4230
1801272257,4239
1801278221,4228
1801820519,4228
1801821343,4238
1801829114,4228
1801849062,4220
1801866199,4239
1801866686,4238
1801874482,4238
1801878905,4228
1801880737,4228
1801888060,4233
1801888680,4228
1801894142,4228
1801894431,4239
1801943600,4228
1801955596,4232
1801973490,4228
1801975123,4233
1801983945,4238
1801988217,4238
1801993563,4220
1801994751,4238
1801995238,4238
1801995246,4238
1801996012,4233
1811007974,4238
1811044704,4238
1811044787,4228
1811071780,4238
1811071921,4238
1811077712,4228
1811084916,4232
1811089238,4238
1811095763,4238
1811104003,4239
1811138621,4228
1811158942,2796
1811200033,4230
1811207517,4238
1811208663,4238
1811258213,4233
1811258619,4238
1811282056,4238
1811287204,4230
1811307036,4239
1811315716,4238
1811325012,4228
1811372717,4233
1811393788,4239
1811395643,4238
1811900095,4220
1811905409,4241
1811911449,4233
1811924376,4238
1811928385,4238
1811935612,2536
